Name,UserName,Timestamp,Verified,Tweets,Comments,Retweets,Likes,Impressions,Tags,Tweet Link,Tweet ID,Disaster
Every Earthquake,@everyEarthquake,2024-03-04T06:48:05.000Z,TRUE,"USGS reports a M3.5 earthquake, 55 km N of Cruz Bay, U.S. Virgin Islands on 3/4/24 @ 6:19:43 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/pr2024064001…#earthquake",0,0,1,206,['#earthquake'],https://twitter.com/everyEarthquake/status/1764543320859021391,1.76454E+18,Earthquake
Awami Rational Party ☭,@awami_rational,2024-02-28T05:09:44.000Z,FALSE,Mainstream media completely silent over this ! #Gwadar #floods #Balochistan #Baloch #ClimateCrisis,0,0,0,62,"['#Gwadar', '#floods', '#Balochistan', '#Baloch', '#ClimateCrisis']",https://twitter.com/awami_rational/status/1762706628401373549,1.76271E+18,Floods
AllQuakes - EMSC,@EMSC,2024-03-04T06:35:46.000Z,FALSE,#Earthquake (#deprem) M1.4 strikes 20 km NW of #Doğanşehir (#Turkey) 17 min ago. More info:,0,1,1,344,"['#Earthquake', '#deprem', '#Doğanşehir', '#Turkey']",https://twitter.com/EMSC/status/1764540219263500722,1.76454E+18,Earthquake
Randall Stanley,@GoJetsGoBombers,2024-03-02T20:08:11.000Z,FALSE,Niederreiter any time he plays his old teams. #NHLJets  #Hurricanes,0,0,1,180,"['#NHLJets', '#Hurricanes']",https://twitter.com/GoJetsGoBombers/status/1764019894474170616,1.76402E+18,Hurricanes
Times Now Navbharat,@TNNavbharat,2024-03-01T04:28:15.000Z,TRUE,"#KhabarZarooriHai: इटली के कई हिस्सों में बाढ़ से भारी बर्बादी..   के साथ देखिए, मॉर्निंग न्यूज़ का सबसे विश्वसनीय बुलेटिन #Floods #Italy",0,0,0,211,"['#KhabarZarooriHai', '#Floods', '#Italy']",https://twitter.com/TNNavbharat/status/1763420962996003319,1.76342E+18,Floods
Thomas Bratananium,@bratananium,2024-03-01T21:20:52.000Z,FALSE,"#3F97 old wild woods is best
C sinks in young #borealforests are more vulnerable to #drought 
than mature stands 
due to the higher sensitivity of the understory to #Waterstress compared to #trees""https://nature.com/articles/s41561-024-01374-9…",0,0,1,44,"['#3F97', '#borealforests', '#drought', '#Waterstress', '#trees']",https://twitter.com/bratananium/status/1763675799754772557,1.76368E+18,Drought
Satori News,@NewsSatori,2024-03-02T04:45:58.000Z,FALSE,"#CapeTown faces a conundrum balancing city growth with fire management in a fire-dependent biome. The contentious issue requires multifaceted solutions, addressing #wildfires, land management, social issues, and climate change. Learn more about the d...",0,0,0,32,"['#CapeTown', '#wildfires']",https://twitter.com/NewsSatori/status/1763787809981100218,1.76379E+18,Wildfire
MohMussa,@MussaMohmud,2024-03-01T07:50:23.000Z,FALSE,This is what the West want Africa to be all the time #Droughts #Famine #Ebola #Malaria #floods  #CRISIS  #Conflicts #Civil_War and for them to #LOOT  and #Exploit #Africans should wake up and remove the greedy  Presidents,0,0,0,22,"['#Droughts', '#Famine', '#Ebola', '#Malaria', '#floods', '#CRISIS', '#Conflicts', '#Civil_War', '#LOOT', '#Exploit', '#Africans']",https://twitter.com/MussaMohmud/status/1763471832403832969,1.76347E+18,Floods
PhatzNewsRoom,@RealPhatsBlog,2024-02-27T16:35:25.000Z,TRUE,California utility will pay $80M to settle claims its equipment sparked devastating 2017 wildfire #Weather #Wildfires #Drought #Storms #Rain #Snow #Mudslides #FEMA #California #CalFire #LosAngeles #SanFrancisco #RicesFire #MarshFire #McKinneyFire #Evacuations…,0,0,0,72,"['#Weather', '#Wildfires', '#Drought', '#Storms', '#Rain', '#Snow', '#Mudslides', '#FEMA', '#California', '#CalFire', '#LosAngeles', '#SanFrancisco', '#RicesFire', '#MarshFire', '#McKinneyFire', '#Evacuations']",https://twitter.com/RealPhatsBlog/status/1762516798346268945,1.76252E+18,Drought
Yawcar,@Yawcar_,2024-03-01T15:25:00.000Z,FALSE,"Get $20 off of your first ticket purchase at SeatGeek! Use code ""SKEWCAR"" at checkout!

SeatGeek offers the BEST DEALS on all tickets from NFL, NASCAR, #F1, NHL, NBA, IndyCar, #Jets, #Hurricanes,  tickets & other eventshttp://seatgeek.com",0,0,0,113,"['#F1', '#Jets', '#Hurricanes']",https://twitter.com/Yawcar_/status/1763586240727625858,1.76359E+18,Hurricanes
Arthur Morgan,@ArthurM40330824,2024-03-04T06:55:16.000Z,FALSE,"Almaty (#Kazakhstan), an #earthquake of magnitude 5.4 is reported .",0,1,1,621,"['#Kazakhstan', '#earthquake']",https://twitter.com/ArthurM40330824/status/1764545127526056321,1.76455E+18,Earthquake
Andrey,@Andrej78069591,2024-02-25T14:24:11.000Z,FALSE,"Major #floods on the streets due to heavy rainfall in the #Yogyakarta, #Indonesia  (25.02.2024)Watch now the International online forum. Global crisis. The Responsibility.https://rumble.com/c/CreativeSociety… Egon Cholakyan's address to humanityhttp://earthsavesciencecollaborative.com",0,0,4,83,"['#floods', '#Yogyakarta', '#Indonesia']",https://twitter.com/Andrej78069591/status/1761758996447342778,1.76176E+18,Floods
Daniela Stehlik,@RubaSkala,2024-02-28T05:58:45.000Z,FALSE,#longpaddock #drought,0,0,0,26,"['#longpaddock', '#drought']",https://twitter.com/RubaSkala/status/1762718964587872295,1.76272E+18,Drought
Geoff Bent,@GeoffBent,2024-02-29T21:44:39.000Z,FALSE,"Texas emergency crews are battling the worst wildfire in state history amid forecasts for several more days of dry, windy weather that will make their task more difficult. #Texas #wildfire #cattle #agriculture #beef #climatechange #drought https://bloomberg.com/news/articles/2024-02-29/worst-texas-wildfire-in-history-scorches-ranches-shuts-highways?utm_source=website&utm_medium=share&utm_campaign=twitter?sref=Qave43a8… via ",0,0,0,57,"['#Texas', '#wildfire', '#cattle', '#agriculture', '#beef', '#climatechange', '#drought']",https://twitter.com/GeoffBent/status/1763319394095272240,1.76332E+18,Drought
Babuji,@tmplkngdm,2024-03-03T05:46:20.000Z,FALSE,What is wrong with us?!#Farmers #rightwing #leftwing #government #ClimateCrisis #Food #floods #wildfires #drought #business #greed #Fear #markets,0,0,0,59,"['#Farmers', '#rightwing', '#leftwing', '#government', '#ClimateCrisis', '#Food', '#floods', '#wildfires', '#drought', '#business', '#greed', '#Fear', '#markets']",https://twitter.com/tmplkngdm/status/1764165392220434507,1.76417E+18,Floods
Ntate Mdluli,@NtateRanaka,2024-03-01T07:18:49.000Z,FALSE,"This year's drought is real ladies and gentlemen. As a result of poor agricultural output, most rural households’ income‑earning opportunities from crop sales will be limited, thus curbing their capacity to purchase essential goods and services.#Drought",2,1,9,603,['#Drought'],https://twitter.com/NtateRanaka/status/1763463889100976619,1.76346E+18,Drought
PakWeather.com,@Pak_Weather,2024-02-28T13:19:30.000Z,TRUE," #Gawadar #Floods | #Record #Broken!
 All records are broken! Earlier in 2008, the highest rainfall in 24 hours was 38 mm, while on February 27, 125 mm of rain was recorded in just 24 hours and a total of 168 mm was recorded in this spell. Which caused severe destruction and…",1,41,106,8700,"['#Gawadar', '#Floods', '#Record', '#Broken']",https://twitter.com/Pak_Weather/status/1762829882927558873,1.76283E+18,Floods
FarmPolicy,@FarmPolicy,2024-02-29T17:48:03.000Z,TRUE,"Roughly 30% of U.S. #corn production is in an area experiencing #drought conditions, according to the  weekly Ag in Drought report:https://bit.ly/3qneFI9",0,2,1,651,"['#corn', '#drought']",https://twitter.com/FarmPolicy/status/1763259854733312087,1.76326E+18,Drought
MeloMan,@MadeMenMelo,2024-02-25T21:15:29.000Z,FALSE,Let's go  #Hurricanes,0,0,0,17,['#Hurricanes'],https://twitter.com/MadeMenMelo/status/1761862504689328303,1.76186E+18,Hurricanes
Pedro de la Vega,@BcnFox,2024-02-25T10:00:33.000Z,FALSE,No more #water to keep the park grass green...#drought #Barcelona ,1,1,1,214,"['#water', '#drought', '#Barcelona']",https://twitter.com/BcnFox/status/1761692649956790777,1.76169E+18,Drought
Earthquake Alerts,@QuakeAlerts,2024-03-04T07:05:51.000Z,TRUE,"A magnitude 5 earthquake took place 144km SSW of Pagar Alam, Indonesia at 06:55 UTC (11 minutes ago). The depth was 43km and was reported by EMSC. #earthquake #earthquakes #Gempa #Indonesia",0,0,1,108,"['#earthquake', '#earthquakes', '#Gempa', '#Indonesia']",https://twitter.com/QuakeAlerts/status/1764547790321963391,1.76455E+18,Earthquake
Brian Koziol,@BrianWGR,2024-02-25T21:55:21.000Z,FALSE,"#Sabres-#Hurricanes pregame coming up on ! We'll talk with  & , then hear from Don Granato, Tage Thompson and Peyton Krebs. Join us from 5-6PM, followed by  & Rob Ray with the call!",1,3,8,13000,"['#Sabres', '#Hurricanes']",https://twitter.com/BrianWGR/status/1761872535828779091,1.76187E+18,Hurricanes
Edis Deprem,@EdisDeprem,2024-03-04T08:26:41.000Z,FALSE,"#DEPREM #EARTHQUAKEGündere, İsimsiz Yol, 46300 Elbistan/Kahramanmaraş, Türkiye
2024-03-04 08:26:04
Büyüklük: 4.86#EDISTÜRKİYEhttps://edis.world/tr/earthquake?latlng=38.252769159421135,37.35738365072685&location=G%C3%BCndere%2C%20%C4%B0simsiz%20Yol%2C%2046300%20Elbistan%2FKahramanmara%C5%9F%2C%20T%C3%BCrkiye&magnitude=4.86&origin_time=2024-03-04%2008%3A26%3A04…",0,1,5,706,"['#DEPREM', '#EARTHQUAKE', '#EDISTÜRKİYE']",https://twitter.com/EdisDeprem/status/1764568133199642723,1.76457E+18,Earthquake
Lake Mead Water Level,@LakeMeadWater,2024-02-23T17:02:42.000Z,FALSE,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas,3,9,34,1600,"['#LakeMead', '#Drought', '#ColoradoRiver', '#HooverDam', '#LasVegas']",https://twitter.com/LakeMeadWater/status/1761074113685151875,1.76107E+18,Drought
AllQuakes - EMSC,@EMSC,2024-03-04T06:39:21.000Z,FALSE,#Earthquake (#deprem) M1.6 strikes 19 km NE of #Osmaniye (#Turkey) 13 min ago. More info:,0,2,1,347,"['#Earthquake', '#deprem', '#Osmaniye', '#Turkey']",https://twitter.com/EMSC/status/1764541119948275906,1.76454E+18,Earthquake
Risklayer Maps,@risklayer_maps,2024-03-04T08:40:25.000Z,FALSE,"moderate #Earthquake in Bukhoro, Uzbekistan
Felt by at least 3.0 m. people.
More than 100s people live in regions, where some damage can be expected.https://risklayer-explorer.com/event/7715/detail…",0,0,0,46,['#Earthquake'],https://twitter.com/risklayer_maps/status/1764571587141861622,1.76457E+18,Earthquake
Naqeeb,@mehsudnaqeeb07,2024-03-02T04:18:27.000Z,FALSE,پاک فوج 44 ڈویژن بشمول ایف سی کا عملہ جیونی، گوادر، اور سربندر کے سیلاب سے متاثرہ علاقوں  میں سول انتظامیہ کے ہمراہ امدادی کاروائیاں جاری رکھے ہوئے ہیں  افواج پاکستان مددگار بھی محافظ بھی  #Gwadar #Balochistan #rain #floods,0,0,0,78,"['#Gwadar', '#Balochistan', '#rain', '#floods']",https://twitter.com/mehsudnaqeeb07/status/1763780884828738004,1.76378E+18,Floods
IndiaToday,@IndiaToday,2024-03-01T16:23:02.000Z,TRUE,"A US wildfire, visible from space, burns over 1 million acres, affecting Texas and Oklahoma, killing two, and endangering lives and livestock.

Read more: https://intdy.in/7ti5lq#Wildfires #USWildfires #ITCard",1,2,12,3200,"['#Wildfires', '#USWildfires', '#ITCard']",https://twitter.com/IndiaToday/status/1763600846003331189,1.7636E+18,Wildfire
NCRI-FAC,@iran_policy,2024-02-29T12:22:38.000Z,TRUE,"#Iran News in Brief
Severe snowfall across 26 provinces of Iran this week has left more than 15,000 people trapped in snow and cold weather conditions. Extensive areas of Sistan and Baluchestan Province are grappling with severe #floods, with communication links to 300 villages…",0,86,78,565,"['#Iran', '#floods']",https://twitter.com/iran_policy/status/1763177958745710709,1.76318E+18,Floods
Marjan Nur,@marjannur,2024-03-02T03:56:45.000Z,FALSE,"“Reducing #floods and #emissions, the female #textile waste workers are the #Bangladeshi capital’s unsung #climate heroes” ⁦⁩",0,0,0,40,"['#floods', '#emissions', '#textile', '#Bangladeshi', '#climate']",https://twitter.com/marjannur/status/1763775425619402972,1.76378E+18,Floods
International Crisis Room 360,@ICR360,2024-03-01T07:26:10.000Z,FALSE,"Zambia declares state of disaster due to drought

The decision was made following an assessment of the prolonged drought, which has affected 84 of the country's 116 districts.#stateofdisaster #drought #Zambia",0,0,0,20,"['#stateofdisaster', '#drought', '#Zambia']",https://twitter.com/ICR360/status/1763465737191186861,1.76347E+18,Drought
Regenerair,@regenerair,2024-03-03T19:56:37.000Z,FALSE,"Our charcoal pouches work hard so that you don't have to. Deodorizing, dehumidifying charcoal pouches.#hotweather #floods #squishy #rain #wetweather #fresh #classy #chic #natural #scent #mist #wet #squishy #stench #smell #mouldy #misty #dew #moisture #drippy #mold #yuck",0,0,0,39,"['#hotweather', '#floods', '#squishy', '#rain', '#wetweather', '#fresh', '#classy', '#chic', '#natural', '#scent', '#mist', '#wet', '#squishy', '#stench', '#smell', '#mouldy', '#misty', '#dew', '#moisture', '#drippy', '#mold', '#yuck']",https://twitter.com/regenerair/status/1764379372423971180,1.76438E+18,Floods
SUNO NEWS HD,@suno_newshd,2024-03-01T10:37:20.000Z,TRUE,"پاک بحریہ کا آپریشن جاری!
متاثرہ علاقوں میں پہنچ گئے!#sunonewshd #SunoUpdate #PakNavy #floods",0,0,0,265,"['#sunonewshd', '#SunoUpdate', '#PakNavy', '#floods']",https://twitter.com/suno_newshd/status/1763513846504075746,1.76351E+18,Floods
The Signs of Our Times,@SignsOfTimes777,2024-02-29T22:10:14.000Z,FALSE,"Read the book that warned of a global pandemic a year before Covid19! You'll also learn what the Bible says about mass shootings, racism, #wildfires, wars and rumours of wars, demonic media, false prophets, the 22 signs of 2nd Timothy 3, and so much more!",3,2,3,118,['#wildfires'],https://twitter.com/SignsOfTimes777/status/1763325834159644998,1.76333E+18,Wildfire
Babuji,@tmplkngdm,2024-03-03T05:46:20.000Z,FALSE,What is wrong with us?!#Farmers #rightwing #leftwing #government #ClimateCrisis #Food #floods #wildfires #drought #business #greed #Fear #markets,0,0,0,57,"['#Farmers', '#rightwing', '#leftwing', '#government', '#ClimateCrisis', '#Food', '#floods', '#wildfires', '#drought', '#business', '#greed', '#Fear', '#markets']",https://twitter.com/tmplkngdm/status/1764165392220434507,1.76417E+18,Wildfire
Larry Neufeld-@larryneufeldsk@bsky.social,Larry Neufeld-@larryneufeldsk@bsky.social,2024-02-26T13:19:45.000Z,FALSE,"For months, Will Robbins has been praying for snow. The organic grain and cattle farmer's Saskatchewan fields are ""tapped out"" of water after three back-to-back years of drought #Saskatchewan #farming #agriculture #ClimateCrisis #watersecurity #drought",0,1,2,43,"['#Saskatchewan', '#farming', '#agriculture', '#ClimateCrisis', '#watersecurity', '#drought']",https://twitter.com/LarryNeufeldSK/status/1762105169335238766,1.76211E+18,Drought
Lake Mead Water Level,@LakeMeadWater,2024-02-27T17:01:11.000Z,FALSE,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas,1,4,18,842,"['#LakeMead', '#Drought', '#ColoradoRiver', '#HooverDam', '#LasVegas']",https://twitter.com/LakeMeadWater/status/1762523281318396270,1.76252E+18,Drought
Peter D Carter,@PCarterClimate,2024-03-01T06:32:12.000Z,FALSE,"ZAMBIA NATIONAL DISASTER DROUGHT FOOD
Zambia declares national disaster drought devastates agriculture. Drought crisis brought on by El Nino and climate change will affect a million households, President  says. Al Jazeera, 29 Feb. 2024#drought #climatechange #globalwarming",2,33,54,1600,"['#drought', '#climatechange', '#globalwarming']",https://twitter.com/PCarterClimate/status/1763452156659589289,1.76345E+18,Drought
LDRM Group,@LDRMGroup,2024-02-28T17:28:33.000Z,FALSE,"Great images of the LDRM team last year, hard at work in Zambia.

Non revenue water is a problem across the world - we understand that the latest technology must be harnessed when attempting to solve this colossal issue.http://ldrmgroup.com#WaterCrisis #Drought #Zambia",0,0,0,53,"['#WaterCrisis', '#Drought', '#Zambia']",https://twitter.com/LDRMGroup/status/1762892558198321493,1.76289E+18,Drought
AGree,@AGreeAgPolicy,2024-02-28T15:00:00.000Z,TRUE,Colorado River Talks Break Down on Drought Response Plans -- Greenwire #ColoradoRiver #UpperBasin #LowerBasin  #westernwater #drought #climatechange https://bit.ly/3Ii22Ho,0,0,0,31,"['#ColoradoRiver', '#UpperBasin', '#LowerBasin', '#westernwater', '#drought', '#climatechange']",https://twitter.com/AGreeAgPolicy/status/1762855174706749771,1.76286E+18,Drought
NERV,@EN_NERV,2024-03-04T08:35:12.000Z,FALSE,"Earthquake Detailed Report – 3/4
At around 5:31pm, an earthquake with a magnitude of 4.3 occurred near Noto, Ishikawa Prefecture at a depth of 10km. The maximum intensity was 3. There is no threat of a tsunami. #earthquake",0,4,7,1200,['#earthquake'],https://twitter.com/EN_NERV/status/1764570275524599920,1.76457E+18,Earthquake
Senzor.Az,@AzSenzor,2024-03-02T11:40:44.000Z,FALSE,#breaking #SONDAKIKA #Iran #Iranian  #Tehran #Khamenei  #Raisi #flooding  #environment #ecology #ecological #nature #natural #wildfire #floods #Sistan #incident #forest #Balochistan #sandstorm #landslides #disaster,0,0,0,99,"['#breaking', '#SONDAKIKA', '#Iran', '#Iranian', '#Tehran', '#Khamenei', '#Raisi', '#flooding', '#environment', '#ecology', '#ecological', '#nature', '#natural', '#wildfire', '#floods', '#Sistan', '#incident', '#forest', '#Balochistan', '#sandstorm', '#landslides', '#disaster']",https://twitter.com/AzSenzor/status/1763892190651277793,1.76389E+18,Floods
Craig Takeuchi,@CraigTakeuchi,2024-02-23T22:58:45.000Z,FALSE,"Uh oh, after the low snowpack this year (which affected the ski season), BC will likely face a ""historic drought"" in the coming months: https://shorturl.at/jmvCQ#BC #Vancouver #BCHydro #drought",0,0,0,87,"['#BC', '#Vancouver', '#BCHydro', '#drought']",https://twitter.com/CraigTakeuchi/status/1761163716605919509,1.76116E+18,Drought
